tag,Q,A,src
talk,와 헌팅클럽 개빡세네,성비는 어떰?,fmkorea
talk,오늘 결혼하는데 떨립니다,결혼 축하드려요!!! 앞으로도 행복하시길 ~~,fmkorea
breakup,여자친구랑 헤어졌습니다,축하드립니다!!!,fmkorea
breakup,환승연애하지마라 언젠간 돌아온다,어떻게 환승하셨어요?,fmkorea
datecourse,2박3일 여행지 추천좀요,서울대전대구부산,fmkorea
talk,퇴사를 카톡으로 하는거랑 똑같은거지 카톡이별은,카톡으로 이별하는건 너무 후회될 것 같다 이 사람이랑과의 시간이 겨우 이 정도 밖에 안되었나 라는 생각이 들 듯,fmkorea
talk,님들 여사친이랑 연락 자주 안하는거 정상임?,여사친 아니구 짝녀,fmkorea
talk,어떻게 한명도 초콜릿 안주냐,내가 줄게,fmkorea
talk,손석구 잘생겼지 않나?,잘생김,fmkorea
breakup,전여친한테 빌린 전공서적 돌려줘야하나 오바인가?,쓰읍 이건 책에 따라 다른듯,fmkorea
talk,로또 당첨 되면 피부과 가서 레이저 제모부터 할듯,ㄹㅇ로또 당첨되면 피부과부터 끊는다ㅋㅋ 관리 너무 받고 싶은데 너무 비싸ㅠ,fmkorea
talk,얼굴 vs 몸매 뭘 선호하심?,난 얼굴,fmkorea
talk,이번주 수요일 삼프터인데여,솔직히 말하면 발악을 하던안하던 결과는 똑같다봄,fmkorea
talk,진짜 수능 응원 받고 싶은 애한테만 연락이 안 오네,내일 시험 끝나면 연락올거에요 잘보고 와요,fmkorea
question,짝녀랑 가능성? 잘모르겠어요,그만두셔요,fmkorea
breakup,헤어지고 연락받는 사람들이 부럽다,매달리니 안오는것,fmkorea
talk,진짜 겁나 후회됨 왜 10대때 사람들 사귀는 재미를 모르고 혼자서만 지냈지,지금이라도 님 취미에 맞춰서 모임 나가면 되지,fmkorea
question,서울 호캉스 괜찮은곳 있을까요?,예산은? 숙박  식비,fmkorea
question,커플사진을 SNS 스토리 올렸는데 여친은 삭제함,사실 남친 존잘이면 인스타 남친사진으로 채워지고 럽스타그램으로 변신함,fmkorea
breakup,오늘 전여친 만났습니다!,이별은 참 슬픈것 같아용,fmkorea
talk,나는 말 많은 여자가 좋다고 생각했는데,뭐든지 적당히,fmkorea
talk,고백은 확인사살이라는게 맞는듯,계약서 도장찍기,fmkorea
talk,오늘 두명의 예쁜 여성분과 두번의 데이트를 합니다 ㅎㅎ,두탕뛰네,fmkorea
talk,항상 내가 편한대로만 지내와서 그런가,원래 상황에 따라 그에 맞는 페르소나를 장착하는 게 정상이긴 해,fmkorea
talk,내가 좋아하는거 귀찮아지고 그러면,번아웃 온거는 아냐?,fmkorea
talk,편하게 해준다 라는건 뭘까?,마음을 편하게 해준다는게 젤 크지않나,fmkorea
talk,데이트 힘들게 하고왓는데 왜 잠이 안오지,카페인 잘받으면 그렇더라 나도그럼 ㅠ,fmkorea
talk,이터널 션샤인처럼 누군가의 기억을 지워본적 있나요,션샤인이라길래 이병헌 김태리 나오는 그건줄 알았ㅋㅋ,fmkorea
question,남자분들 결혼 O 아이 X 인 경우가 많나요?,난 일단 결혼할거면 애 낳을거야,fmkorea
question,여자친구가 점점 마음이 없는건가요ㅠ,보통 그런 느낌오면 맞긴 하더라구요 그래도 한번 말씀을 나눠보시는게 좋을거 같아요,fmkorea
talk,선물로 겨울용품 준비했는데 생일 3주 전에 미리 주는거,괜찮음 우리도 크리스마스 선물 미리 줌 ㅋㅋㅋㅋ 추울때 뽕뽑아야제,fmkorea
talk,다들 언제쯤부터 설렘이 없어져?,원래 그래 편안함과 익숙함에 속아 매몰되다 보면 이별이 찾아 온다,fmkorea
question,주말되면 생각나네요,힘내세요 어휴 크리스마스전에헤어진사람들이많내요,fmkorea
talk,또 꿈에 전여친 나옴,님도 전여친 꿈에 현여친이랑 ㄱㄱ,fmkorea
question,여자친구한테 살 빼면 좋을거 같다고 어떻게 말할까요,같이 하셈,fmkorea
breakup,결혼까지 생각했는데 헤어졌네요 휴,유학하면서 롱디면 힘들긴했겠네,fmkorea
breakup,4년연애 이별후 일주일,잡아보시고 안되면 포기하시는게,fmkorea
talk,님들 여자 키 많이 봄?,난 내가커서 상관무,fmkorea
talk,아직도 어제 첫키스가 생각난다,좋겠구먼,fmkorea
talk,좋아하는 사람한테만 주는 날인가?,받으면 좋아야하겠죠??,fmkorea
talk,사촌동생 용돈 줘야함????,형편에 따라 판단하심 돔,fmkorea
question,전화길게하는게중요함??,나도 셤기간에 한시간씩 하면 피말리긴 했는데 ㅋㅋ,fmkorea
datecourse,21시 이후에 커피,없을거같은데,fmkorea
talk,연인한테 재산 묻는거,실례임,fmkorea
talk,어렸을적에는 말이야,근데 진짜 소울메이트 만나면 같이 있는게 더 좋아요 부담스럽지 않고 눈치 안봐도 되고,fmkorea
talk,난 이상형 ㄹㅇ 확고한듯,ㅇㅇ 남자는 각자 외모 취향 있더라,fmkorea
talk,직장 같은부서 여자직원 하나가 타부서 남직원 흠모하는데,역시 남연애 구경 개꿀잼,fmkorea
talk,여사친이 나보고 갈매기 닮았다고 하는데,그냥닮은듯,fmkorea
talk,하하 친구인데 남친이 되고 싶은 맘 무섭네요 ㅋㅋ,동갑임요?,fmkorea
talk,어제 너무 무리해서 산책하고 노래방가고 했나,그럴때 더욱 지극정성이어야 리턴이 있다,fmkorea
datecourse,서울 시내 가볼만 한 곳 있나요?,가도될것같은디ㅎㅎ,fmkorea
talk,애니보는데 결혼하고싶어짐,나도 우타하같은 여자친구 줘!!,fmkorea
talk,나이들수록 여자도 키가 중요한거같다,그런가 원래 어렸을때도 키큰사람좋아해서 사바사인듯,fmkorea
talk,여자친구 아줌마 이모티콘,와 ㄹㅇ 싫다 이모티콘 선물하면서 안쓰면 안되냐고 물어볼듯,fmkorea
question,그린라이트 악셀 밟을까요,발떼지마라,fmkorea
datecourse,설날에 커플 여행갈만한곳은 어디있을까?,우리는 남이섬 근처? 거기감 ㅋㅋㅋ 차 많이 막힐라나,fmkorea
talk,와 되게 묘하게 말 놨음 ㅋㅋ,이때가 제일 설레지,fmkorea
talk,진짜 확실히 나이먹고 연애하니까,어릴땐 손잡는거만 일주일이고 한달이고 걸렸는데,fmkorea
breakup,헤어졌습니다,왜 헤어졌어요?,fmkorea
talk,처음으로 대놓고 대시해서 사겼는데,20대때 그런식으로 서너번정도 몇번 사겨밨는데 난 끝은 별로 안좋았어케바케긴해,fmkorea
talk,나한테 관심끈줄 알았던 알바가 내 프사 바뀐거보고 질문했음,어장 물고기 떡밥시간인가ㅋ,fmkorea
talk,막 입어도 잘 어울리는 것도 행운인듯,혹시 키 여쭤봐도 되나요,fmkorea
question,님들 근데 결혼하면 꼭 차 있어야되나요?,애낳으면 필수인데 결혼은 상관없지 않나,fmkorea
talk,하루만 못 생겨졌으면 좋겠다,사실 2n년의 인생이 하룻밤의 꿈인거라면?,fmkorea
question,썸일때 스킨십 진도같은건 어케 물어봄?,썸인데 그걸 왜 물어보냐고요,fmkorea
talk,예비군 문자옴 ㅡㅡ,이렇게 더운데 예비군이라니아앗,fmkorea
talk,여친이 새벽4시에 인스타 스토리올렸는데 삭제했네,그런 것도 떠?,fmkorea
talk,후배 생일선물로 핸드크림 괜찮은감,ㄱㅊㄱㅊ,fmkorea
question,여자친구가 이상해요,그기간엔 머리카락만 만져도 엄청 화내더라고여?,fmkorea
talk,12월만 되면 드는생각,난 매일 그 생각해,fmkorea
question,가습기 틀고 수면양말 신고 자야지,전남친 어머니 감사합니다,fmkorea
talk,외모 칭찬은 기본적으로 맥락이 중요함,오 그럴싸해!,fmkorea
breakup,한번도 이별한적 없는데,얼마나 만났는데요?,fmkorea
talk,님들 내일 모임 오나요 정도는 물어볼 수 있지?,갠톡으로?단톡에서?,fmkorea
question,요즘 연애하는사람 많냐?,너랑 나빼고 다해,fmkorea
talk,"오늘도 일하러 물류센터로 떠납니다,,",허리조심하고 파이팅입니다,fmkorea
talk,우울하고 무기력해지는 원인,진짜 외로우면 원래 뭐든 하게되있음 아직 그 정도 아닌가보네,fmkorea
datecourse,Cgv앱으로 예매했는데,요새는 따로 앞에서 검사도 안하지 않나욤,fmkorea
talk,여행가기싫다,일하면되지,fmkorea
talk,보통 대학생 상대로 하는 과외는 시급 얼마받음?,님 학력에 따라 다르지 않을까요,fmkorea
question,어쩌다보니 인스타 바로 찾았네요,오오 화이팅화이팅,fmkorea
talk,고딩인데 같은학교끼리 연애 하는거 부러움,고딩땐 성숙하지 않은 연애관으로 안 좋은 소문 퍼질 확률이 높아서 말리는거임,fmkorea
talk,휴간데 만날 사람도 없고,휴가가 부럽다,fmkorea
talk,내일 홍대 힐링데이트,좋겠다아,fmkorea
talk,인터넷은 평균 올려치기의 주범인거 같음,ㅇㄱㄹㅇㅋㅋ 이게 익명의 장점이다 단점이지,fmkorea
talk,기타로 고백하기,솔직히 기타 좀 멋있게 잘 치면 가능할꺼같지않음?,fmkorea
question,장기연애의 기준은 어느정도라고 보시나요?,음 한 3년 이상?,fmkorea
talk,다툰 여자애 그래도 생일이라고 연락하네,그냥 친구?,fmkorea
datecourse,여자친구 생일에 갈만한 적당한 고오급 식당 추천부탁드립니당,"롯데호텔 라세느, 신라 더 파크뷰",fmkorea
breakup,케이크 선물했는데 취소할까,그냥 냅둬요,fmkorea
talk,머리 쓰다듬어주는거 왜이렇게 좋지,쓰담쓰담 받는거 좋아하는 여친? 최고야 매일쓰다듬고 백허그해서 쓰다듬고 누워서 쓰다듬고 길가다 쓰다듬음,fmkorea
talk,밖에 뭔 죄다 커플이냐,ㄹㅇ 꽃구경 다나옴 ㅋㅋㅋ,fmkorea
breakup,선물 버려야겠지?,울 누나는 헤어진 남친이랑 맞췄던 라코스테 커플티 잘 입고다니더라구여,fmkorea
talk,님들 대체적으로 라면 몇개 가능?,최대 2봉,fmkorea
question,썸녀 대화주제 다섯가지씩만 뿌려줘요,정치 경제 사회 문화 스포츠,fmkorea
question,님들은 자취방에 이성친구가 재워달라고 하면 재워줌?,둘다 애인 없는거면 안될거 없지,fmkorea
talk,의외로 결혼하기전에는 돈을 많이 모으진 못한다고 하던데,돈 모으고 결혼하자는 사람들은 결국엔 못하더라고요,fmkorea
talk,별자리 사주 이런거 왜 믿는걸까,심심해서,fmkorea
talk,술병났을때 좋은거 뭐있음,이온음료랑 죽,fmkorea
talk,나랑 여자친구랑 안 맞는 점,님이 덜좋아해서 그런거임,fmkorea
talk,키 올려말하는거 난 차마 못하겠더라,모두가행복해 질 수 있었는데!,fmkorea
talk,커뮤인데도 말 이쁘게 쓰는 사람들보면 호감임,말 예쁘게 해야지 복이 옴,fmkorea
talk,친척 동생 연애사 듣는데 흠,다른 사람 만나다 여자 시험 붙으면 다시 연락 ㄱㄱ,fmkorea
talk,연애는 건강해야 하는거 같아요!!,끄덕끄덕,fmkorea
talk,짝사랑 성공,퍄퍄퍄,fmkorea
question,여자친구 생일선물 추천 부탁드립니다!,립밤 디올 립글로즈 추천,fmkorea
talk,외모에 키와 몸매는 포함되는 개념인가,포함됩니다,fmkorea
talk,자만은 필패다 ㅋㅋ,정말 사소한 이유로 ㅠ,fmkorea
question,전여친과의 카톡 중 하트 공감표시 의미?,하트는 좀 그렇네요 따봉도 있는데,fmkorea
talk,MBTI 같은거 잘맞추는 사람 있음?,저도 잘 맞추는 편임,fmkorea
talk,크리스마스 선물 샀는데 평가좀,나 자신에게 주는것도 좋은방법,fmkorea
talk,이상하게 사진이랑 전화는 하기싫음,난 카톡 별로 안좋아하고 전화랑 사진 개좋아하는데,fmkorea
talk,ㅇ?? 여사친 4일만에 연락왔네??,걍 카톡 내리다가 아 답장 안했었네 하고 답장 한듯,fmkorea
talk,도수치료랑 운동치료받는데 키컸다,헐 나도 받고싶다,fmkorea
talk,손 잡는게 왜이렇게 어렵냐,영화 보면서 잡았어야지!,fmkorea
question,친구 축의금,주변에 같이가는 친구들하고 금액 맞춰요,fmkorea
talk,출근할때 미인을 너무 많이본다,ㅇㅈ 진짜 이쁜 여자분들 엄청 많음,fmkorea
talk,혼자 제주도 여행 4박5일 가는데 갈곳 추천좀 해주세요,동쪽이나 서쪽 하나 정하고 가셔요,fmkorea
datecourse,뻐킹 코로나 시기의 데이트는?,저도 코로나땜에 밥만 밖에서먹고 커피사서 차에서 시간보내던지 산책하려구여 ㅋㅋㅋ 자동차극장이나,fmkorea
datecourse,두 번째 만남인데 어떤거 하는게 좋을까요,둘다 좋아하는 메뉴로 밥 먹고 전시회 가거나 담주면 날씨도 좋을거 같은데 청계천 같은 곳 산책하면서 이야기 나누는 건 어떰?,fmkorea
talk,맘 비우고 소개팅어플녀 보러 가는중,프로인갑네,fmkorea
breakup,생각보다 힘들군,힘내세요저도 아직 새로운 연애할 자신이 없어요,fmkorea
talk,일반인중에 정용화 닮은사람 많음??,나도 생각나는 사람 한명도 없는데,fmkorea
talk,소개팅 또 하게됐네,화이팅! 나도 담주 주말에 소개팅하러 가는데 오늘 영화도 같이 보자고 얘기가 나와서 첫약속에 영화까지 보게 생겼넹 같이 성공하자고 ㅎㅎ,fmkorea
breakup,인스타 의미부여,지워내는 시간들이라 보시면 됩니다,fmkorea
talk,어항이 밥을 잘 줘요,ㅋㅋ본인 의지로 물고기가 되신건가요?,fmkorea
question,넌 여자친구 생기면 진짜 잘해줄꺼같다의 뜻이 뭘까요,내심 고백해주길 바라는거ㅇㅇ,fmkorea
question,우리 커플만 크리스마스때 아무 선물 없는건가?,난 크리스마스가 선물을 꼭 주고받아야하는 날인지 진짜 모르겠음,fmkorea
talk,새로 친해진 여자애한테 전번 얻고 2시간 통화했다,키안큰다 자라,fmkorea
talk,내가 전남친을 진짜 많이 좋아했나봄,그러게 나두 사무실에서 가끔 끄적이는거 같어,fmkorea
talk,어제 여친이랑 12000보 걸어댕김,같이 걸어댕겨준 여친도 대단,fmkorea
question,"여자친구 회식 후 아침까지 연락두절,,,,",걍 집와서 잠든거아닐가,fmkorea
talk,타투 해보신 분 있슴??,안아파요 부위별로 다름,fmkorea
talk,연애하고싶다,합시다,fmkorea
talk,여사친 덕에 전 여친 때문에 우울한거 좀 사라짐 ㅋㅋ,여사친이 맘 있나보다 ㅋㅋ,fmkorea
breakup,이 시간이 너무 싫다 너무 사무친다,한동숙의 번리를 보며 같이 웃어요,fmkorea
question,크리스마스 이벤트복입는건 보통 남자가 사는거?,스스로 구매해서 입어야 이벤트지 않을까,fmkorea
breakup,이별했을때 추천드리는 노래입니다,잊어버리지마 어떻게지내 넘 좋음,fmkorea
question,여자를 어떻게 만나야 할까요,네 소개를 받으세요,fmkorea
question,보통 몇살 이하면 어리다고 생각이 들어?,미성년자 아니면 어리다고 생각 안듬,fmkorea
talk,운동하니까 좀 낫네요 이별하신분들 해보세요,운동할때 잡생각 안들어서 좋음 화이팅,fmkorea
talk,대학동기 결혼식 왔는데 나 혼자다,맛난 거 많이 드시고 오셔유,fmkorea
datecourse,주말에 소개팅보기로 했는데 비오는데 어디 가야할까요,두분다 차가 있으신가요?,fmkorea
talk,애프터 잡았어요,실수 하지마시구 꼭 좋은 결과있기를 이성은 사소한거에 감동받고 사소한거에 상처받아요,fmkorea
breakup,반년 만난 여자친구랑 어제 새벽에 헤어졌네요,상황이 그랬어서 더 아쉬울지도,fmkorea
talk,새벽전화는 썸때이후로 자제ㅋㅋ,ㄹㅇ 할땐 좋은데 너무 피곤ㅋㅋ,fmkorea
talk,약속 까인거 같다고 무기력하고 우울하게 있는거보단,또르르 희망고문이네 ㅠㅠㅋ 힘내 연락오것지,fmkorea
question,신촌 호텔,숙박어플 검색이 젤 좋음 ㄱㄱ 평일엔 좀 있을듯?,fmkorea
talk,와 진짜 살 많이쪘다,운동하기 전까지 식단이라도 좀 해보셈,fmkorea
