tag,Q,A,src
love,ISFP가 물음표 살인마인건 진짜 좋아하는거야?,"찐잇프피는 오히려 진짜 좋아하면 티 안 냄,, 는 나",instiz
oneside,급하다급해!!! 짝남에게 편의점 기프티콘 선물로 주는거 어때?,그 정도면 괜찮을 것 같은뎅,instiz
love,애인이랑 예전에 한 대화내용 보는데 넘 슬프다,나도 한 1년차때 한 커플문답 지금 보니까 설레더라ㅠ 그때는 진짜 설레고 좋았었는데 싶고,instiz
breakup,이별로 배운게 정말 많아,나도 방금 이별햇는데 110 다 공감이다 ㅎ 진짜 말 완전히 믿으면 안댐,instiz
love,연락 절대 무슨 일이 있어도 오지 않겠지?,나도 한달 반 넘었는데 안오더라궁 ??^^,instiz
love,너가 찬 사람이 차갑게 변하면 마음이 어때,걍 쟤도 나 잊었구나 싶고 크게 감정의 동요? 뭐 그런건 없을듯,instiz
love,INFJ 남자 호감표현 뭐 있어?,계속 연락하던데 안 끊기게,instiz
love,크리스마스 때 다들 모해?,애인이랑 맛난거먹고 호텔가고 끝이지머,instiz
love,애인 사친들이 하나같이 다 마음에 안드는데 어떻게 해야함?,그냥 무시해야지 뭐,instiz
love,환승각재던거면 애초에 안좋아한거지?,금사빠일수도 어장이나,instiz
love,상황 이별 후 새로운 연애,예의없지 그냥 이별하는 순간 상황은 그냥 핑계였구나 나도 상황인데 지금 전애인 연애한다는 소식 들으면 완전 돌듯,instiz
love,헤어졌는데 럽스타 얘기하고 지워야할까?,난 비공개로 돌렸다가 좀 나중에 지웠엉,instiz
love,특이한 정떨 포인트 있어?,손가락 짧은데 통통한 거,instiz
oneside,타이밍 중요한듯 ㅠㅠ,그래도 연락 함 해봐!!,instiz
couple,애인이랑 나랑 사주보면 친구사이?라고 나오거든 ㅠㅠ,혹시 사주 어디서 봤어?,instiz
breakup,내가 헤어지자 해놓고 원래 이렇게 눈물나??,마음이 없는 거랑 관계를 영원히 끊어내는 거랑은 다르니까 당연히 눈물나지,instiz
love,애인이 장사하는데 계속 만나야하나??,헤어지고 싶음 헤어져 맘 뜬거같음 이미,instiz
couple,해외 장거린데 연락할 수 있는 시간이 너무 짧아,나도 같은 문제로 개싸웠는데 나도 지쳐서 포기하게됨,instiz
love,말투는 평소랑 같은 것 같은데 묘하게 거리두는 느낌은 뭘까?,아 나도 그래 진심 ,instiz
love,너희 크리스마스에 뭐할거야? 나는,그냥 마사지 같이 받고 스테이크 파스타 집에서 만들어먹기로햇어,instiz
couple,애인 먼저 취뽀하면 무슨 생각 들어?,좋았음 일단 둘 중 하나라도 해결됐으니까ㅋㅋㅋ큐ㅠㅠ,instiz
couple,카톡보면 상대 입장에서 나 무슨생각 하는거처럼 보여?,"뭔일 있어서 기분 안좋은것처럼 보여,,",instiz
love,나만 100일전에 엄청 싸우나,"그때가 서로 맞춰가는 시기같음 나는 나도 저때 엄청 싸우고 지금은 별로 안 싸운다 ,,",instiz
love,내 생일때 호캉스 하고 싶으면 내가 예약하나?,음 나였으면 그렇게 할 듯!,instiz
love,보통 권태기는 며칠 쯤 올까,사바사지만 난 500일쯤 오더라,instiz
etc,어떤 사람이 #청자#들을 이성으로 의식하고 있다는거 언제 느껴?,그냥 말투가 나긋나긋함,instiz
love,눈만보고 친해지자고 하는거 좀 웃긴가,뭐 어때!!! ㄱㄱ,instiz
love,만날 땐 싫은 티 1도 안 나고 진짜 화기애애 했는데 까였어 신기하다,가면을 잘 쓰는거지,instiz
breakup,4개월째 됐는데 아직 못잊어서 주변에 징징대기도 좀 그럼,그거 뭔지 암ㅋㅋㅋ 말할려니 귀찮아할거 뻔해서 얘기도 못하고 겹지인들은 별로 신경도 안쓰는 거 같고 그래서 말을 못 꺼내겠어 ㅋㅋ,instiz
breakup,이별을 준비할때 SNS상에서 티나는 행동 있어?,애인 관련 글이나 스토리 더이상 안올림,instiz
love,지팔지꼰인데 마음대로 안된다,지르고나면 괜찮던데,instiz
love,결혼은 냉혹한 현실,너무 공감이다,instiz
love,회피형이 대체 뭘까,갈등생길때 해결안하고 도망감자기감정이 최우선이라 남 상처주는행동함자기방어가 강해서 남한테 깊은정을 안줌좋게갈등해결시도하는것도 본인에대한 공격으로 간주함,instiz
love,내 짝남이 소개팅을 자주 해ㅠ,상대 연애하고싶은가본데 들이대봐 ㅋㅋ,instiz
love,학교마치고 애인집에서 자는중이얐는데 애인 어머님 들어왔어,가족들이 사는 본가야?,instiz
flirt,사귀자고 말은 안 했는데 거의 사귀는 심리가 뭘까,무슨 사이냐고 물어보거나 사귀자고 하거나 둘중 하난 꼭 해 지금상태면 사귈 각이야,instiz
love,사친이랑 썸타다 쫑난거면 불편할수밖에 없어?,응 나도 그러더라 내꺼 이 악물고 리그램안하더라고 ㅋㅋㅋㅋ서로 맞팔인데 진짜 애매해져서,instiz
couple,집에 있으면 칼답해주길 바라는게 많이 바라는건가?,핸드폰 안하고 쉬거나 그러면 잘 안될수더?,instiz
flirt,썸남이 나를 스토리 숨기기 했어,뭔가 미심쩍네,instiz
love,나 60넘는 하비인디 애인이 몸매가 본인서탈이었다고 해서 깜놀함,??????나도 하비인데 내 주위엔 내 몸매 좋아하는사람 아무도없다ㅜ휴,instiz
love,전역한지 몇달은 원래 매일 술먹고 놀기만 하는거야? 한심해하면 안되나,한심할만도,instiz
love,내가 약속 미루자고 했다가 싸웠는데 내가 잘못한거야?,그 상황에서 싫다고 말할 수도 없긴 해,instiz
love,헤어지고 너무 힘든데 다들 어떻게 극복했어?,사업 시작함,instiz
couple,애인한테 사소한 불만들이 쌓여서 지금 너무 연락하기 싫어서 안읽씹하는 중,그런다고 해결되는 일이야?,instiz
breakup,전애인 보고싶다!!!! 연락하고싶다!!!!,안돼 참아 연락 오길 기다려,instiz
breakup,진짜 괜찮았는데 갑자기 너무 보고싶다,나랑 똑같아 어제는 다 잊은 거 같아서 기분 좋았는데 오늘 또 보고 싶어져서 살짝 울었어,instiz
love,슬슬 끝이 보이는 것 같은데 하나도 안 슬퍼,나는 과CC이자 같은 강의 듣는게 있는데 상대가 마음이 식은 것 처럼 느껴지는 시기라 그런지 헤어지잔말을 종강할 때까지 질질끌어야할 것 같아,instiz
oneside,짝인지 썸인지 모를 상대가 갑자기 연락 다 끊었어,좋아했든 안좋아했든 선그으면 연락하기 싫어지지;,instiz
love,그러면 다가가기 힘든 여자 특징은 뭐야?,외적으로 봤을때 차가운 인상에 말 없는거?,instiz
love,헤어졌다고 엄마한테 언제 말하지,어머니랑 인사했던 사이야?,instiz
couple,여자가 엄청 불안해하면서 연애하는데 오래가는거 본적 있어?,아니 그냥 남자가 별로 안좋아하는건데 오래 지속될리가,instiz
couple,연애에서 갑질이 뭐야? 나 첫연애인데 계속 나만 기다리면 을일까?,"너가 너 스스로 을이 되는 거임 상대탓 하지마 마인드 고쳐,먹으셈",instiz
couple,크리스마스가 너무너무 부담스럽다,몇 번 겪은 거면 한번 얘기해 봐,instiz
etc,사친이랑 같이 지하철을 탔는데 내 어깨에 기댔어!,일단 싫어하진 않는 듯함,instiz
couple,애인은 싸울 때 더 싸울까봐 말을 줄이고 난 그걸 대충한다고 생각해,#화자#가 사람 말에 꼬투리 잡고 비꼬고 늘어지는 타입이야?,instiz
breakup,진짜 시간이 약이다,ㅋㅋㅋㅋ난 4달ㅎ,instiz
breakup,전애인 후폭풍 왔다는 거 어떻게 알아??,프뮤 맨날맨날 바꿨음 한달동안ㅋㅋㅋㅋㅋ 그래서 나도 걔가 오늘은 뭐로 바꿀지 기다리게 됐었음;,instiz
love,말 잘 듣는 남자 VS 개성이 강한 남자,자기주장 타입 만나봐 진짜 찐자기주장 안만나보고선 이런질문 못함,instiz
love,애인 너무 칭찬해줬더니 변함,나도 그래서 요즘 칭찬 좀 줄였음,instiz
love,애인이 다른 이성이랑 사적인 얘기하는 거 싫지 않아?,딱히 상관없어,instiz
love,밀당인거야 내가 바보인거야,의식이 많이 가있는데?벌써 근데 좋아보이진 않는다 후회해도 상관없다하면 계속 유지하고,instiz
love,#(남자)청자#들아 잘 웃어주면 관심있다 생각해?,엉 그렇대 난 어색하면 웃는데 그것때문에 오해 많이받음;,instiz
love,원래 친했는데 CC인 사친한테 생일선물 걍 안 보내는 게 낫나?,"기브앤테이크해야쥐,,, 깊티주고 여친이랑 먹으라해",instiz
love,진짜 아직도 좋아하는데도 지치고 또 나한테 상처줄게 뻔하니까 재결합 할 마음이 없네,애인이 뭘 그렇게 힘들게했어?? 궁금,instiz
love,아 진짜 애인외모 너무 내취향이네,헣 어떻게만났어?,instiz
love,장거리연애 하는데 두 달 동안 애인이 약속 6번 정도 미뤘어,미친거 아냐 헤어지자는 거야,instiz
love,화를 제때 낼줄 모르는 사람도 회피형인건가,헐 나도 그래 뭔가 크게 싸우기 싫어서 그냥 넘어가는 경우도 있어,instiz
love,진짜 모습을 알고 싶으면 카톡보다는 전화나 많이 만나봐야하는거같아,이게 맞다ㅋㅋㅋ 전화나 만나는 빈도수가 훨중요해 카톡 매일 자주 하는것보다,instiz
love,오늘 놀이동산 가자했는데 애인 지금까지 술 마셨대,헐 놀이기구 제대로 타지도 못하잖어,instiz
love,전애인아 나 너 2년동안 못잊고 산다,그 사람이 어떤 사람이었길래 못 잊어?,instiz
love,예쁜애가 친구로 있으니까 비교돼서 자존감 떨어지는거같어,자주 안 만나면 될듯,instiz
love,내애인 얼굴하얗고 눈만크면 짱예래,부럽다난 눈 개작은데,instiz
love,연인이 다른 이성한테 번호따였다는 사실을 말해줬음 좋겠어?,말하면 더 기분나쁨 의심도 들거같고 차리리 모르는게 나음,instiz
love,친구든 남이든 월급 물어보는거 예의아니라하잖아,난 진지하게 만나면 ㄱㅊ다 생각,instiz
love,ESFJ한테 궁금한 거 있는 사람!,ISFJ랑 연애하면 어때 잘 맞았어??,instiz
love,대화한지 4일밖에 안 됐는데 너무 끌려 이런적 있어?,나 그러다 2주만에 사귐,instiz
couple,서로 주고받은 편지 상대방이 바로 안읽으면 어때?,그럼 왜 어제 자기전엔 안읽았댜 깜빡했어도 솔직히 말하고 미안하다 하고 바로 읽으면 안속상했을텐디,instiz
love,사귄지 200일정도 된 #청자#들아 자기전에 전화해?,30분에서 1시간!,instiz
love,애인이 신발 뜯어진거 신고 다녀,"나도 딱 발에 잘 맞는거 있으면 그것만 신고다님,, 물어보든가 아니면 비슷한 제품이 좋을듯!",instiz
couple,애인 진짜 좋은데 맨날 힘든 소리하는 거 지친다 ㅎㅎ,김병옥 교수님이 평소에 콧노래 흥얼거리는 사람을 옆에 두래,instiz
love,짝남이 이야기하다가 손 만졌어,당장 사겨야지 뭐긴 뭐야,instiz
love,썸붕인데 상대가 잘못해놓고 회피해 어떡할까,걍 차단은 안됨?,instiz
love,어떤 걸 해야 노력했다고 할 수 있을까,너가 좀 더 좋아해도 걔도 좋아서 사귄 건데 뭘 더 노력해 그냥 싫어하는 짓만 안 하면 될 듯 연인 사이에 예의 같은 거 지키고,instiz
oneside,"관심있던 오빠 인스타 팔로 하고싶어,,",팔로우 거는거에 딱히 부담이랄건 없는데,instiz
love,뭐든 센스 없는 애인 만나는 것은 힘들다,나도 그렇게 생각해,instiz
love,바람끼 많은 #청자# 있어? 아니면 주위에 그런 사람 있어?,있지않을까? 내 찐친도 좀 그러긴해,instiz
love,중학교 2학년 여자 때문에 애인이랑 싸웠어,완전 유난 ㅠ 15살이면 ㅋㅋ ㅠㅠㅠ,instiz
oneside,좋아하는사람한테 티내는게 좋을까?,좋은사람 닿는 기회도 운인데 나라면 티낼거야,instiz
love,한달도 안되서 애인 생기는거 이상해?,이상한거까진 아닌데 조굼?,instiz
love,크리스마스 예약 선물 다 준비했는데 그냥 지금 헤어질까,걍 지금,instiz
love,왜 내 연애는 항상 안되고 불안할까,본인이 불안해서?,instiz
couple,20대후반 연애의 의미를 좀 잘 모르겠어,20대 초반엔 알았어?,instiz
love,인스타때문에 싸웟는디 누구 잘못같아?,누구 잘못을 떠나서 둘다 성향이 안맞아,instiz
love,나이차이 있는 사람 만나고싶은 이유 궁금해,그동안 1~2살차이만 만나봤는데 정신연령 어려보여서 좀더 성숙한사람 만나고싶었음! 지금 6살차이 연애하고있는데 딱좋아,instiz
love,남동생 있는데 연하 좋아하는 여자들도 있지?,있겠징,instiz
love,ISFJ랑 ISFP 잘 맞아?,남친이랑 나다ㅋㅋㅋ 음 잘맞는건 잘맞고 안맞는건 안맞음 근데 안맞는 점도 서로 너무 비슷해서 부딪히는? 그런 것 같아,instiz
love,좋아하는  좋아했던 사람이 결혼한다고 하면 어떨 것 같아,만약 시간이 좀 흘렀으면 뭔가 신기하고 그럴 거 같아,instiz
love,군대 기다려주는데 클럽가고 헌포가는 정도는 이해해줄수 있지앚ㅎ나,오 엄청난대,instiz
breakup,점 공수가 갑자기 바뀌었어,문제는 같은 무리도 별로 없는데 어케 다시 친해지냐 이거지 같겜으로 친해지나,instiz
oneside,짝남 화난이유가 피곤해서래,사람이 화 좀 낼수있지 뭐,instiz
love,22 28 나이차이 심하게 느껴질까?,나이 많은쪽이 어린쪽을 애로 보긴 함 대화 해보면 느껴져서,instiz
love,나이차 나는 연애중인데 내 친구들 안 만나고 싶대,나 애인친구들 안만나고싶고 만난적도없음,instiz
love,하 연애하고 싶다 언제 연애해,나랑 할래? 나 옷 그래도 제법 입고 그래도 예쁘다는 소리 들어 아주 예쁜 건 아니지만,instiz
breakup,타로랑 신점에서 12월에 연락온다더니,와 신기하다 뭐라 왔어?,instiz
love,사소한 거짓말을 하는 애인 어째야 하지,엥 근데 그런 거짓말 왜해? 허언증 아냐?,instiz
love,모솔#화자# 처음으로 50일 넘겨 보는데 보통 50일도 챙겨??,난 100일 챙기고 생일 크리스마스 기념일 이렇게 챙겼어50일은 안챙기지 않나?,instiz
flirt,썸 청산한당,꺄 좋겠당,instiz
couple,2년정도 사귀면 어느정도야?,내 기준 꽤 만난 거,instiz
couple,크리스마스가 만난지 7일째 되는데 15만원 선물 부담이지?,너도 그 정도 안받아도 되는 거면 ㄱㅊ,instiz
couple,애인이 날 너무 좋아하는데 그걸 강요해,내 입장은 이렇다하고 말하고 너도 어느정도 양보할 수 있는 부분이 있으면 OK하고 너가 입장을 말했는데도 지 의견만 내세우면 헤어져야지 뭐,instiz
love,너네 사랑에 유효기간이 있다고 생각해??,상대방에 따라 다른듯,instiz
love,크리스마스 숙박 VS 12월 31일 숙박,클스마스,instiz
love,커플링에 100만원 쓴거 처음이야,헉 개당?,instiz
love,애인이 담배를 다시 핀게 넘 속상해,#화자#가 속좁다기보다는 애인이 너무한 듯그냥 솔직하게 말하지 ㅠ 거짓말은 더 안좋은데,instiz
love,애인이 할아버지 뵈러 자기 나라로 갔는데 거기가 연락이 잘 안돼,양쪽 다 이해가 가서ㅠ,instiz
love,너넨 애인이 길에서 이쁜여자 쳐다보면 어떻게반응해?,뭐하냐? 라고 함,instiz
flirt,짜증나서 읽씹 했는데 연락 안오면 자연스레 썸붕이지??,안오면 썸붕,instiz
love,난 워라러 밸런스 되는 사람들이 젤 부러워,그런 직장 꿈이다 학벌이 좋은가봐?,instiz
love,집착 어떻게 없애 힘들다,집착은 그건 자연스러운데 집착으로 고민이 생길 정도라면 애인이랑 대화 해보는 건 어때?,instiz
