tag,Q,A,src
question,밥 한번 먹자는 말 꺼내기가 이렇게 힘드네ㅜ,날짜 정하고 떡볶이 먹을건지 파스타먹을건지 물어보죠,fmkorea
question,이별? 할 것 같은 느낌인데 어떻게 대처해야할까요?,받아들일 준비 해야지그 느낌 안다 다른 사람 알아 봐,fmkorea
question,여친이 남사친이랑 통화한걸 녹음,한개면 잘못눌린걸수도 있음 잘눌림그거,fmkorea
question,님들 헤어지고나서 다른사람 사귄 공백기가 가장 짧은적이 언제인가요?,난 너무길어,fmkorea
question,사람한테 여운이 남는 사람이 되려면 어떻게 하는게 좋을까,매력있기,fmkorea
question,자꾸 슬픈? 장난치는 여자친구 심리를 모르겠어요,갠적으로는 너무 별로인 장난 어리지도 않은데ㅋㅋ 초반에 잡아두는게 낫지않나?,fmkorea
question,님들 근데 결혼하면 꼭 차 있어야되나요?,애낳으면 필수인데 결혼은 상관없지 않나,fmkorea
question,연애하다가 헤어져야하나 고민이 드는데 상담좀,서로 신뢰가 깨졌는데 유지할 이유가 있나?,fmkorea
question,연락이안되,이건 마음뜬거 아닌가요ㅜㅜ,fmkorea
question,애인 사진 프사OR인스타 안올리는건 이유가 뭘까요?,그사람이 객관적으로 더 잘생김?,fmkorea
question,하고싶은 머리스타일 보여주는데는 동네미용실로 가야하나요?,동네미용실 말고 가격 좀 있더라도 바버샵 가서 상담받으셈,fmkorea
question,카톡으로 대화 어케 이끔??,진짜 존내어려움,fmkorea
question,여자도 자기 인생에서 남자 한명쯤은 그리워 하냐?,당연히 있지,fmkorea
question,크리스마스 날 여의도 한강 크루즈 어떨까??,개춥지않을까?,fmkorea
question,혹시 친구 사촌동생이랑 만날수 있음?,본인 사촌동생도 아닌데 어때,fmkorea
question,올리브영 6일에 온라인에서 산거 아직 안옴ㅋㅋㅋㅋ,"지금 눈와서 서울 제외 거의 대부분 배송불가 공문 떴다던데, 그거랑 별개로 6일 주문 아직도 안간건 그냥 분실아님?",fmkorea
question,에어비앤비 요리 다들 뭐해먹으세요?,밀키트;;,fmkorea
question,아 여자친구 왜케 내로남불이 심하죠?,거울치료,fmkorea
question,전여친 뭔마음인걸까요,친구로 지내고싶다는 사람들 대부분이 그냥 헤어지고 그 사람이 아예 사라지는게 두려운 사람들임 괜찮아질때까지 친구로라도 두려는거 마음있는지 그냥 공허한건지는 잘 모르겠음 저거만봐선,fmkorea
question,생일날엔 조각케잌은 별로겠죠?,그게 더 나을거 같은데,fmkorea
question,상대방이 알게된지 얼마 안됐는데 너무 적극적인 상태,그것도 다 한때다 즐겨라 그냥,fmkorea
question,"썸타는 친구가 뭐 가끔씩 DM으로 이야기 하다가 혼잣말 남기면서 히히, 헤헤 하는데 뭐라고 받아쳐줄까요??",흐헤헤,fmkorea
question,"헤어지면서 오빠,동생사이로 지내자는데?",그만해,fmkorea
question,이별 통보받고 그냥 읽씹했는데 잘한걸까?,잘했네,fmkorea
question,여자친구가 이상해요,그기간엔 머리카락만 만져도 엄청 화내더라고여?,fmkorea
question,애프터인데 웨이팅있는 식당 별로겠죠?,ㄴㄴㄴ,fmkorea
question,남자친구생긴건가? 질문드립니다,99% 남친이죠,fmkorea
question,남자들도 여자 키를 보시나요? 몇 CM가 선호되나여,158,fmkorea
question,사귈까 말까 고민중이다 어떡하냐,6년 연애하고 3개월만에 새사랑 찾으면 욕먹는 건 감수해야지,fmkorea
question,궁금한것 전여친들이 외국인이면 외국어느는이유가머에요?,외국인이랑 대화를 자주 하면 느는 게 당연한 거 아닐까여,fmkorea
question,언제 상대방한테 푹 빠졌는지 아시나요 ??,싸우면 원래 절대안지려했는데 조금만 속상해해도 쩔쩔 매게 될때 ㅋㅋㅋ,fmkorea
question,소개팅 룩 질문 있습니다,ㅇㅇ 옥스퍼드는 답답해보여 흰티가 나아,fmkorea
question,난 사람 못만날 성격인가봄,자존감 채워주는 사람 꼭 만날거다,fmkorea
question,새내기 대학가서 할 동아리 고민중인데 도움좀요,봉사동아리 해봤는데 추천ㅇㅇ 그리고 기왕이면 연합동아리로 해보세요 다른학교 다른과사람들 만나면서 시야가 좀 넓어짐,fmkorea
question,헤어지자고 어떻게 말함 ?,미안한데 헤어지자고 하면 되지ㅜ뭐,fmkorea
question,선톡 어캐하냐,롤드컵 결승전 봄?!,fmkorea
question,사진 안보고 하는 소개팅도 많나요?,얼굴있는데 뭐하러달라해여 ㅋㅋㅋ,fmkorea
question,100일 선물 후보 중에 고민,후리스,fmkorea
question,외모 평범의 기준이 뭐야?,평범한건데 보는 시각에따라 괜찮게보일수있는정도?,fmkorea
question,운전 전에 운동해도 될까용?,가볍게 할꺼면 상관없어요 빡세게할꺼면 힘듬 엑셀밟을힘이 업다,fmkorea
question,크리스마스에 뭘 입어야되지 옷,롱패딩 입어 추어,fmkorea
question,여사친이 여자소개시켜줬는데 사진교환 안했는데 기대하지말아야되나?,이쁠수도 있지 그 기대를 가지고 만나보기를,fmkorea
question,연애나 썸없이 잘 못견디겠는 분 있나요,이상하네 난 31년째 공백기인데,fmkorea
question,여자친구 운동시키는 방법 있음?,같이가는건?,fmkorea
question,예비 장인어른이 색약입니다,색맹 아니면 괜찮지않나,fmkorea
question,식당알바 면접 보러가는데 블레이저 에바에요?,앞치마에 고무장갑에 장화,fmkorea
question,용산기지 요즘도 사람 많아요?,안에는 안들어가봤는데 며칠전에 택시타면서 지나갈때 들어갔따 나오는사람 많더라구요,fmkorea
question,좋아하는 사람 포기하니까 속이 다 시원하네,깨지면서 강해지네,fmkorea
question,이성적으로 호감이 없는데 많이 만나도 안되겠지?,여자가 별로 안좋아보이는데 가볍게 만나고 득실 잘 따지면서 만나세요,fmkorea
question,여친이 날 못자게하는데 뭐라 말해줘야할까,아무리 어려도 그렇지 배려가 너무 없네ㅜ 그냥 나도모르게 잠들었다 하면 안되나?,fmkorea
question,어쩌다보니 인스타 바로 찾았네요,오오 화이팅화이팅,fmkorea
question,화폐전쟁 이란 책 읽어보신 분 계신가요?,볼만함,fmkorea
question,진짜 좋은 앨범 좀 추천해주세여,나얼의 사운드독트린,fmkorea
question,오늘 소개팅 나가는데 피부땜에 자신감 떨어진다,피부 좋은건 진짜 돈 왕창 굳는거인듯 넘 부럽다,fmkorea
question,남친생긴 여사친 모임 빠져주는게 맞겠죠?,괜한 오해 받기 싫다면 그러시는것도 좋죠,fmkorea
question,인팁은 원래 마이너한 취향에 꽂힘?,과몰입하려는건 아닌데 신기해서 경향성이 있다 정도로만,fmkorea
question,여자친구가 그날이면 다른분들은 어떻게 하세요?,냅둬요,fmkorea
question,30대 초중반 남자 결혼예정 결혼 많이들 하셨나요?,제남편이 33살인디 친구들중에 결혼한사람 2명뿐임,fmkorea
question,20만원 맥시멈 여친 선물 뭐가 좋을까요,머플러나 신발?,fmkorea
question,대전에서 여친 만나기로 했는데요 ,성심당,fmkorea
question,여자 왼손 약지에 금반지,물어보세요 남자친구에요? 라고,fmkorea
question,소주랑 어울리는 식사 메뉴 뭐 있을까요?,뜨끈한 곱창전골 어떻습니까,fmkorea
question,처음인데 티켓값 내는 게 맞을까요?,더치페이 생각해서 물어본거에요?,fmkorea
question,여자들 인스타나 SNS 보면 성격 알수 있나?,당연하지 ㅋㅋ SNS에서 이미지 관리 얼마나 하는데 겉과 속 엄청 다름,fmkorea
question,애인 생일케이크 무조건 투썸임?,나도 사본적업슨ㄴ데 괜찮지않을까여,fmkorea
question,문화재 보러가는거 좋아하는 여자 있나요?,난 좋은데 내주변엔 거의 없음ㅇㅅㅇ,fmkorea
question,알베르토가 비정상회담에서 한 말 처럼 진짜 재미있게 놀고 왔어요,그랬쪄욤? 잘했쪄욤!!,fmkorea
question,ISFJ 여자친구에게 뜨개질 선물 어때요?,애인이 뭐 선물해주면 누구든 좋아하지,fmkorea
question,남자 펌 한달간격으로하면 넘자주하는거야?,3~4달?,fmkorea
question,취미로 뭘 하면 좋을까요,운동 사진,fmkorea
question,여친 부모님 선물은 통일하는게 좋을까요,굳이?하는이유가뭐죠?,fmkorea
question,커플링,난 같이했음 항상,fmkorea
question,이별 후에 미련은 어떻게 극복 하셨나요,죽을거같은데요,fmkorea
question,뚝딱거린다 뜻이 뭐야??,행동이 어색하고 어버버한다,fmkorea
question,연인사이에 힘든일도 나누기 VS 좋은 것만 나누기,전자 ㅇㅅㅇ,fmkorea
question,크리스마스 예약 빡세네,1년중 가장 큰 이벤트니까ㅇㅇ,fmkorea
question,근대 팔짱끼는거 의미가 있나?,의미가 없어요??,fmkorea
question,크리스마스에 뭘 입어야되지 옷,레고랜드 요즘 사고 없나요?,fmkorea
question,크리스마스때 만나자고 했어요,기대 안 하시는 게 좋을 것 같아요,fmkorea
question,5년만난 전여친한테 전화왔어요 어떻게 할까요?,지금 여친먼저 정리하시고 뭐라도 하심이,fmkorea
question,번따 말고 번호주는건 어떤가요?,낫배드~~,fmkorea
question,내일 소개팅 하는데 주의할점 있을가요??,그냥 님 그대로를 보여주셈,fmkorea
question,시간 좀 갖자 하면 보통 얼마나 걸림??,최소1주?,fmkorea
question,카톡 친추 안하고 대화 어케 거는거임?,그사람이 자기 친추추천안뜨게하고 너 친추한거면 됨,fmkorea
question,채팅앱 추천좀 해주십쇼 형님들,카카오톡이 제일 유명하긴한데 어제 화재때문에 이용어렵고 그 다음으로는 라인이나 텔레그램 많이 쓰는거같아요 아니면 인스타 DM이나,fmkorea
question,사귀면서 싸우지 않는데도 헤어지는 경우는 어떤 경우야?,각자만의 사정이 있겠지,fmkorea
question,"하루 스튜디오, 인생네컷 같은거",4분할컷임 보통 ,fmkorea
question,연말 보통 연인과보내시나요 친구랑 보내시나요?,전 보통 크리스마스 여자친구랑 보내고 연말은 친구들이랑 보낸듯,fmkorea
question,시간이 많이 남는데 할거 있나요,공부해서 자격증 필요한거 있음 따거나 뭐 요리를 배우는것도 좋고 아님 수영같은곳 다녀보셈,fmkorea
question,여친 생일 선물 예산 고민,20대 초반에 20은 좀 과한듯? 선물식사 15만원 안 쪽에서 해결하면 좋을듯!,fmkorea
question,소개팅 평일 저녁에 하는 거 어떰?,피곤에 쩔어잇을거같은데,fmkorea
question,환승연애1 재밌나요?,재밌긴해요 근데 1보고 2를 봤어야함ㅋㅋ,fmkorea
question,추억씌우기가 가능함??,충분히 그럴수 있다고 봄 나도 상대방도,fmkorea
question,크리스마스 선물,"난 장갑사줬음,,, 1월달은 여친생일이고 2월달은 내생일이라 무리하지않는 선에서",fmkorea
question,술 마시는데 얘기 안 하는 거 어떻게 생각함?,이해할수잇을거같은데 ㅋㅋ,fmkorea
question,동호회 처음 가입하려는데 용기가 안남,그냥 눈 딱감고 해,fmkorea
question,카톡프사말고 배경??거기에 하트는 남자친구있는걸까요??,상관없음,fmkorea
question,나맠 외롭나?,추워서??,fmkorea
question,밥약속 거절당했는데 카톡은 계속옴뭐죠 이거 ㅋㅋ,지 심심해서 그럴가능성이 있지라,fmkorea
question,썸녀 대화주제 다섯가지씩만 뿌려줘요,정치 경제 사회 문화 스포츠,fmkorea
question,소개팅날까지 텀이 좀 긴데 연락을 하는게 좋을까?,ㄴㄴ굳이,fmkorea
question,20대에선 외모 중요하지?,평생 중요함,fmkorea
question,내생일날 전여친 연락왔는데 이거모냐,생각났겠지,fmkorea
question,오라는 걸까? 말라는 걸까?,보고싶으면 가야지 막상 가면 또 상황이 어떻게 될지 모르는거고,fmkorea
question,3주 정도 사귄 여자친구가 2주동안 타지에 교육감,2주면머 별것도아냐 금방지나감,fmkorea
question,주말에 영화보자고 어떻게 약속 잡을까요,썸이라면 직구 ㄱㄱ,fmkorea
question,보통 애프터~삼프터 텀이 몇일인가요?,두 분만 좋으시다면야 무슨 문제가 있겠습니까,fmkorea
question,헤이지고 힘들때 어떻게 극복 하셨나요?,노래듣기,fmkorea
question,유도VS헬스,갠적으로 유도,fmkorea
question,집단지성의 힘좀 빌립시다,화면녹화가 안되면 핸드폰 밖에 없어 보이긴 하는데요 ?,fmkorea
question,끝날때까지 끝난게 아니라는 말은 상대방에게 예의가 아닌걸까?,상대방이 거절 의사를 표현했는데도 계속 들이대면 스토킹인거고 상대방이 본인의 관심을 즐기는 상황이면 어장인거지,fmkorea
question,주말에 서울시내 차 많이 막히겠죠???,네비믿고 가야죠 아무래도? 요즘엔 GPS 차량 흐름 기반으로 안내하거든요 출발할 당시에 보고 판단추천드려요,fmkorea
question,연애하고 보통 몇달까지 뜨겁게 불타오름?,나같은경우 3달정도?,fmkorea
question,나만 소개팅 사진 안받고 만남?,나는 무조건 보고 만나 한번 크게 데인이후로 물론 사진도 어느정도 감안하긴 하지만,fmkorea
question,지금 멜론 로그인 안됨?,나 튕겼는데,fmkorea
question,연애못해서 너무 스트레스받음 ,능력치 키우셈,fmkorea
question,클스마스 선물 괜찮나요?,머플러나 장갑 추가하믄 좋을듯,fmkorea
question,연락을 카톡과 전화?,먼가 통화하는거 좋아보여 ㅜㅜ 로맨틱해,fmkorea
question,부산에 갈만한 곳 추천좀여,광안리,fmkorea
question,워터틴트 질문,블러워터틴트는 뭔가 딱붙는거라서 촉촉라인이 아닌갓같은데요 매트한거 싫대요?? 그러면 워터스테인이 좋어요,fmkorea
question,여친 생일선물 목걸이 VS 태블릿,"실용적인거,,, 근데 살짝 귀띔해봐야지",fmkorea
question,또 갑자기 전남친한테 연락하고 싶어요,나라면 안 보냄 받는 사람 입장에선 뭔가 싶을듯,fmkorea
question,여자가 빤히 쳐다보는 이유가 뭔가요,신기하게 생기셔서?,fmkorea
